"region","npp"
"Basin of Mexico",948.021830374005
"Basin of Mexico",917.826523707568
"Basin of Mexico",892.791072488545
"Basin of Mexico",902.562652838866
"Basin of Mexico",941.197941463224
"Basin of Mexico",962.954877050684
"Basin of Mexico",942.564532271733
"Basin of Mexico",884.37920681118
"Basin of Mexico",854.672355641008
"Basin of Mexico",864.620700667895
"Basin of Mexico",885.783512736694
"Basin of Mexico",884.37920681118
"Basin of Mexico",853.247385047272
"Basin of Mexico",824.548370639816
"Basin of Mexico",804.231083855002
"Basin of Mexico",804.231083855002
"Basin of Mexico",808.600701951428
"Basin of Mexico",804.231083855002
"Basin of Mexico",791.069882310248
"Basin of Mexico",783.724046980263
"Basin of Mexico",783.724046980263
"Basin of Mexico",804.231083855002
"Basin of Mexico",834.636407054713
"Basin of Mexico",844.677663078203
"Basin of Mexico",847.53803143667
"Basin of Mexico",853.247385047272
"Basin of Mexico",863.202337968835
"Basin of Mexico",874.522913082342
"Basin of Mexico",896.984454676854
"Basin of Mexico",921.97008491522
"Basin of Mexico",943.930215965141
"Basin of Mexico",962.954877050684
"Basin of Mexico",972.401092770564
"Basin of Mexico",965.658277518744
"Basin of Mexico",953.464653124295
"Basin of Mexico",926.105400364449
"Basin of Mexico",903.954888963835
"Basin of Mexico",916.44350140672
"Basin of Mexico",1116.46884567641
"Basin of Mexico",1173.12969180223
"Basin of Mexico",1209.16088620248
"Basin of Mexico",870.284742909153
"Basin of Mexico",898.380393495972
"Basin of Mexico",977.779250113603
"Basin of Mexico",1103.92058468917
"Basin of Mexico",1170.70199639999
"Basin of Mexico",1153.61755671288
"Basin of Mexico",1108.94988974259
"Basin of Mexico",1042.51538630983
"Basin of Mexico",968.358090253764
"Basin of Mexico",954.823101539835
"Basin of Mexico",1026.85584414262
"Basin of Mexico",1091.2887260118
"Basin of Mexico",1090.02092086114
"Basin of Mexico",1052.88597590592
"Basin of Mexico",1020.29411910878
"Basin of Mexico",995.159936661972
"Basin of Mexico",979.121558995661
"Basin of Mexico",969.706652709552
"Basin of Mexico",954.823101539835
"Basin of Mexico",927.482009293864
"Basin of Mexico",899.775405719377
"Basin of Mexico",871.69840445229
"Basin of Mexico",877.34367325446
"Basin of Mexico",927.482009293864
"Basin of Mexico",973.746971563756
"Basin of Mexico",964.307026049175
"Basin of Mexico",901.169491962127
"Basin of Mexico",864.620700667895
"Basin of Mexico",892.791072488545
"Basin of Mexico",961.601829927113
"Basin of Mexico",991.162314946475
"Basin of Mexico",960.24788408191
"Basin of Mexico",894.189794789217
"Basin of Mexico",833.198128173253
"Basin of Mexico",804.231083855002
"Basin of Mexico",796.929016328497
"Basin of Mexico",791.069882310248
"Basin of Mexico",788.134474434529
"Basin of Mexico",783.724046980263
"Basin of Mexico",789.602665650078
"Basin of Mexico",802.77260913466
